Target PDB,URL,Cluster ID,Cluster Ranking,HADDOCK score,Cluster size,RMSD from the overall lowest-energy structure,Van der Waals energy,Electrostatic energy,Desolvation energy,Restraints violation energy,Buried Surface Area,Z-Score,HADDOCK Result PDB Filename
MyoHead_60_V117Y_G99E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386511-MyoHead_60_V117Y_G99E,5,5,-79.5 +/- 10.9,10,5.8 +/- 0.7,-69.0 +/- 4.8,-309.4 +/- 51.0,16.0 +/- 2.7,353.3 +/- 25.2,1882.9 +/- 166.4,0.4,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_G99E_cluster5.pdb
MyoHead_60_L113A_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386512-MyoHead_60_L113A_G99Q,3,0,-126.0 +/- 9.7,20,0.4 +/- 0.3,-106.8 +/- 7.0,-293.0 +/- 23.4,20.1 +/- 6.2,193.4 +/- 24.1,2395.3 +/- 98.6,-2.0,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99Q_cluster0.pdb
MyoHead_60_L113A_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386512-MyoHead_60_L113A_G99Q,12,1,-104.4 +/- 14.4,6,6.7 +/- 0.2,-108.3 +/- 4.4,-224.0 +/- 28.7,24.7 +/- 4.3,240.4 +/- 56.0,2487.0 +/- 55.5,-0.6,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99Q_cluster1.pdb
MyoHead_60_L113A_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386512-MyoHead_60_L113A_G99Q,7,2,-103.3 +/- 6.1,14,9.7 +/- 0.1,-106.8 +/- 5.0,-222.8 +/- 23.6,23.2 +/- 1.5,248.3 +/- 35.6,2451.4 +/- 19.2,-0.6,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99Q_cluster2.pdb
MyoHead_60_L113A_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386512-MyoHead_60_L113A_G99Q,2,3,-99.4 +/- 3.4,21,6.3 +/- 0.1,-91.2 +/- 3.0,-308.3 +/- 46.1,30.0 +/- 2.9,234.9 +/- 27.6,2566.8 +/- 118.6,-0.3,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99Q_cluster3.pdb
MyoHead_60_L113A_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386512-MyoHead_60_L113A_G99Q,11,4,-99.2 +/- 17.6,6,8.7 +/- 0.3,-98.8 +/- 7.8,-270.3 +/- 39.0,26.1 +/- 3.9,275.5 +/- 30.6,2367.3 +/- 83.5,-0.3,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99Q_cluster4.pdb
MyoHead_60_L113A_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386512-MyoHead_60_L113A_G99Q,4,5,-96.0 +/- 2.5,19,9.6 +/- 0.1,-109.1 +/- 6.7,-163.2 +/- 25.4,17.8 +/- 4.8,279.1 +/- 68.2,2478.5 +/- 73.5,-0.1,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99Q_cluster5.pdb
MyoHead_60_L113A_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386513-MyoHead_60_L113A_None,2,0,-126.9 +/- 10.7,14,0.4 +/- 0.2,-102.7 +/- 7.5,-393.2 +/- 31.6,13.9 +/- 2.4,405.9 +/- 35.0,2710.6 +/- 117.7,-1.7,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_None_cluster0.pdb
MyoHead_60_L113A_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386513-MyoHead_60_L113A_None,4,1,-117.3 +/- 9.8,12,6.2 +/- 0.1,-105.1 +/- 3.6,-312.1 +/- 51.1,14.7 +/- 4.0,355.1 +/- 81.1,2805.1 +/- 82.8,-1.0,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_None_cluster1.pdb
MyoHead_60_L113A_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386513-MyoHead_60_L113A_None,1,2,-116.0 +/- 7.7,73,11.8 +/- 0.0,-97.8 +/- 3.8,-260.3 +/- 63.3,-0.7 +/- 5.7,344.9 +/- 67.2,2558.2 +/- 123.7,-0.9,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_None_cluster2.pdb
MyoHead_60_L113A_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386513-MyoHead_60_L113A_None,3,3,-111.1 +/- 6.4,13,4.9 +/- 0.2,-102.2 +/- 6.7,-214.2 +/- 43.0,3.6 +/- 2.6,303.4 +/- 41.8,2680.2 +/- 116.3,-0.5,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_None_cluster3.pdb
MyoHead_60_L113A_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386513-MyoHead_60_L113A_None,6,4,-109.4 +/- 7.9,9,5.4 +/- 0.3,-97.2 +/- 3.9,-292.9 +/- 47.6,13.0 +/- 5.0,334.9 +/- 30.9,2420.3 +/- 117.4,-0.3,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_None_cluster4.pdb
MyoHead_60_L113A_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386513-MyoHead_60_L113A_None,13,5,-104.2 +/- 18.2,4,11.4 +/- 0.0,-97.1 +/- 3.4,-220.7 +/- 54.9,8.5 +/- 5.0,285.5 +/- 108.7,2588.7 +/- 90.5,0.1,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_None_cluster5.pdb
MyoHead_60_L113A_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386514-MyoHead_60_L113A_S121E,1,0,-162.0 +/- 9.0,51,1.6 +/- 1.5,-112.0 +/- 9.5,-443.2 +/- 106.8,10.0 +/- 5.6,287.0 +/- 51.2,2978.3 +/- 115.2,-2.2,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_S121E_cluster0.pdb
MyoHead_60_L113A_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386514-MyoHead_60_L113A_S121E,3,1,-132.8 +/- 9.3,30,4.2 +/- 0.1,-107.5 +/- 4.0,-339.9 +/- 28.9,10.0 +/- 3.3,327.4 +/- 20.1,2877.0 +/- 39.7,-0.9,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_S121E_cluster1.pdb
MyoHead_60_L113A_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386514-MyoHead_60_L113A_S121E,4,2,-123.3 +/- 24.9,9,3.7 +/- 0.2,-105.8 +/- 11.6,-329.4 +/- 54.2,10.8 +/- 4.5,375.5 +/- 67.5,2772.6 +/- 170.5,-0.5,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_S121E_cluster2.pdb
MyoHead_60_L113A_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386514-MyoHead_60_L113A_S121E,2,3,-120.0 +/- 5.7,43,11.7 +/- 0.1,-108.4 +/- 8.6,-212.3 +/- 43.2,2.6 +/- 4.8,282.1 +/- 58.6,2774.7 +/- 67.4,-0.4,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_S121E_cluster3.pdb
MyoHead_60_L113A_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386514-MyoHead_60_L113A_S121E,7,4,-118.4 +/- 23.8,6,4.9 +/- 0.1,-93.5 +/- 8.9,-312.6 +/- 62.0,10.5 +/- 5.0,271.5 +/- 18.8,2520.2 +/- 203.6,-0.3,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_S121E_cluster4.pdb
MyoHead_60_L113A_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386514-MyoHead_60_L113A_S121E,8,5,-103.2 +/- 11.1,5,11.4 +/- 0.0,-94.9 +/- 8.9,-191.1 +/- 23.6,-3.3 +/- 3.2,332.5 +/- 33.3,2470.1 +/- 123.8,0.3,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_S121E_cluster5.pdb
MyoHead_60_L107T_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386516-MyoHead_60_L107T_G99Q,1,0,-113.9 +/- 3.7,42,1.0 +/- 1.2,-94.5 +/- 1.1,-231.5 +/- 7.6,14.0 +/- 1.8,129.1 +/- 24.8,2161.9 +/- 53.2,-1.7,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99Q_cluster0.pdb
MyoHead_60_L107T_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386516-MyoHead_60_L107T_G99Q,5,1,-106.0 +/- 4.9,13,9.3 +/- 0.0,-88.4 +/- 3.7,-222.9 +/- 13.5,14.5 +/- 3.1,124.7 +/- 35.5,2138.9 +/- 99.5,-1.3,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99Q_cluster1.pdb
MyoHead_60_L107T_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386516-MyoHead_60_L107T_G99Q,4,2,-103.4 +/- 5.6,22,1.0 +/- 0.5,-90.7 +/- 7.9,-210.3 +/- 6.7,14.7 +/- 3.8,145.7 +/- 14.0,2096.6 +/- 53.2,-1.1,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99Q_cluster2.pdb
MyoHead_60_L107T_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386516-MyoHead_60_L107T_G99Q,2,3,-84.2 +/- 4.2,34,4.1 +/- 0.7,-78.1 +/- 4.2,-164.2 +/- 19.9,9.8 +/- 3.6,169.1 +/- 14.4,2069.2 +/- 93.2,-0.1,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99Q_cluster3.pdb
MyoHead_60_L107T_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386516-MyoHead_60_L107T_G99Q,3,4,-83.8 +/- 1.8,24,6.9 +/- 0.1,-86.1 +/- 2.1,-103.2 +/- 21.9,6.9 +/- 4.0,160.6 +/- 15.2,2150.3 +/- 65.0,-0.1,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99Q_cluster4.pdb
MyoHead_60_L107T_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386516-MyoHead_60_L107T_G99Q,9,5,-76.7 +/- 12.2,5,6.8 +/- 0.1,-78.0 +/- 7.0,-135.5 +/- 48.7,6.5 +/- 4.7,218.3 +/- 30.4,2061.1 +/- 52.4,0.3,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99Q_cluster5.pdb
MyoHead_60_V117Y_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386517-MyoHead_60_V117Y_G99D,3,0,-88.4 +/- 5.2,13,3.9 +/- 0.1,-65.8 +/- 4.2,-275.9 +/- 17.6,14.4 +/- 2.4,181.1 +/- 11.5,1632.9 +/- 68.2,-1.7,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_G99D_cluster0.pdb
MyoHead_60_V117Y_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386517-MyoHead_60_V117Y_G99D,2,1,-87.5 +/- 6.7,23,0.8 +/- 0.6,-75.9 +/- 5.1,-230.2 +/- 15.7,15.2 +/- 2.9,193.0 +/- 54.8,1896.0 +/- 108.0,-1.5,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_G99D_cluster1.pdb
MyoHead_60_V117Y_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386517-MyoHead_60_V117Y_G99D,13,2,-85.1 +/- 5.7,7,7.8 +/- 0.1,-80.9 +/- 2.0,-161.6 +/- 29.4,12.7 +/- 4.8,154.2 +/- 49.0,2026.8 +/- 89.6,-0.9,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_G99D_cluster2.pdb
MyoHead_60_V117Y_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386517-MyoHead_60_V117Y_G99D,9,3,-81.5 +/- 2.3,8,5.1 +/- 0.2,-77.0 +/- 6.8,-216.8 +/- 24.9,9.9 +/- 2.0,288.9 +/- 42.3,2061.3 +/- 66.8,-0.0,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_G99D_cluster3.pdb
MyoHead_60_V117Y_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386517-MyoHead_60_V117Y_G99D,1,4,-80.8 +/- 8.4,24,7.2 +/- 0.1,-73.4 +/- 3.5,-177.8 +/- 30.0,6.0 +/- 1.3,221.8 +/- 41.5,2031.6 +/- 132.1,0.2,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_G99D_cluster4.pdb
MyoHead_60_V117Y_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386517-MyoHead_60_V117Y_G99D,6,5,-80.6 +/- 7.9,11,6.9 +/- 0.1,-73.4 +/- 5.4,-229.9 +/- 24.1,13.6 +/- 1.6,251.7 +/- 27.7,1904.9 +/- 60.9,0.2,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_G99D_cluster5.pdb
MyoHead_60_L107T_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386518-MyoHead_60_L107T_None,3,0,-98.5 +/- 4.1,16,1.0 +/- 1.2,-83.8 +/- 2.9,-211.4 +/- 16.9,16.8 +/- 0.8,107.7 +/- 18.2,1962.0 +/- 48.5,-1.9,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_None_cluster0.pdb
MyoHead_60_L107T_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386518-MyoHead_60_L107T_None,8,1,-93.1 +/- 2.2,8,7.2 +/- 0.1,-83.6 +/- 3.4,-193.9 +/- 36.4,17.2 +/- 4.4,120.7 +/- 33.7,2143.9 +/- 72.5,-1.3,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_None_cluster1.pdb
MyoHead_60_L107T_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386518-MyoHead_60_L107T_None,1,2,-85.5 +/- 3.9,47,2.8 +/- 0.1,-87.0 +/- 3.4,-158.6 +/- 29.2,16.3 +/- 2.2,169.4 +/- 24.0,2034.9 +/- 94.0,-0.5,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_None_cluster2.pdb
MyoHead_60_L107T_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386518-MyoHead_60_L107T_None,4,3,-84.7 +/- 0.3,11,9.4 +/- 0.1,-85.2 +/- 4.3,-113.8 +/- 32.6,8.1 +/- 2.7,151.6 +/- 28.3,2185.0 +/- 77.4,-0.4,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_None_cluster3.pdb
MyoHead_60_L107T_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386518-MyoHead_60_L107T_None,13,4,-80.3 +/- 4.9,4,4.6 +/- 0.2,-74.7 +/- 6.0,-142.7 +/- 10.3,0.9 +/- 3.9,220.5 +/- 61.6,1952.1 +/- 55.9,0.0,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_None_cluster4.pdb
MyoHead_60_L107T_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386518-MyoHead_60_L107T_None,2,5,-78.5 +/- 2.3,31,5.1 +/- 0.8,-83.4 +/- 3.8,-94.2 +/- 32.8,7.7 +/- 5.0,160.6 +/- 32.9,1989.2 +/- 27.5,0.2,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_None_cluster5.pdb
MyoHead_60_L113A_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386520-MyoHead_60_L113A_G99D,3,0,-132.3 +/- 1.2,18,0.3 +/- 0.2,-108.8 +/- 2.2,-407.7 +/- 11.4,23.5 +/- 1.9,345.3 +/- 19.2,2913.7 +/- 49.8,-2.0,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99D_cluster0.pdb
MyoHead_60_L113A_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386520-MyoHead_60_L113A_G99D,8,1,-108.1 +/- 8.2,5,6.1 +/- 0.0,-101.4 +/- 8.2,-338.8 +/- 23.7,24.2 +/- 6.9,369.4 +/- 42.2,2723.3 +/- 114.0,-1.0,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99D_cluster1.pdb
MyoHead_60_L113A_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386520-MyoHead_60_L113A_G99D,1,2,-100.3 +/- 2.9,68,10.2 +/- 0.1,-85.3 +/- 2.7,-334.4 +/- 25.3,12.6 +/- 5.2,393.1 +/- 7.9,2157.8 +/- 54.7,-0.7,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99D_cluster2.pdb
MyoHead_60_L113A_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386520-MyoHead_60_L113A_G99D,7,3,-87.9 +/- 7.9,5,8.0 +/- 0.1,-79.5 +/- 4.9,-345.2 +/- 44.8,28.1 +/- 2.7,325.9 +/- 42.4,1994.4 +/- 78.1,-0.2,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99D_cluster3.pdb
MyoHead_60_L113A_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386520-MyoHead_60_L113A_G99D,2,4,-86.0 +/- 3.1,27,10.9 +/- 0.0,-80.6 +/- 6.4,-304.8 +/- 19.4,25.8 +/- 3.3,297.5 +/- 113.1,2018.3 +/- 70.6,-0.1,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99D_cluster4.pdb
MyoHead_60_L113A_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386520-MyoHead_60_L113A_G99D,4,5,-75.4 +/- 5.0,11,8.0 +/- 0.0,-84.3 +/- 4.6,-238.3 +/- 23.6,26.8 +/- 1.4,298.7 +/- 29.9,2043.4 +/- 69.1,0.3,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99D_cluster5.pdb
MyoHead_60_L107T_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386489-MyoHead_60_L107T_S121E,3,0,-95.5 +/- 7.1,22,2.7 +/- 0.7,-77.3 +/- 5.9,-206.9 +/- 32.0,4.5 +/- 4.3,187.1 +/- 47.4,2062.2 +/- 91.3,-1.9,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_S121E_cluster0.pdb
MyoHead_60_L107T_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386489-MyoHead_60_L107T_S121E,5,1,-89.2 +/- 1.2,21,6.6 +/- 0.1,-86.8 +/- 6.0,-157.9 +/- 29.2,14.4 +/- 1.7,148.5 +/- 11.4,1979.4 +/- 50.3,-1.2,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_S121E_cluster1.pdb
MyoHead_60_L107T_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386489-MyoHead_60_L107T_S121E,2,2,-85.2 +/- 6.0,22,4.6 +/- 0.2,-69.1 +/- 5.8,-238.2 +/- 43.0,15.7 +/- 5.3,158.3 +/- 43.3,1970.6 +/- 34.6,-0.7,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_S121E_cluster2.pdb
MyoHead_60_L107T_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386489-MyoHead_60_L107T_S121E,12,3,-82.3 +/- 8.9,4,6.9 +/- 0.1,-83.8 +/- 2.7,-133.1 +/- 23.7,11.2 +/- 3.3,169.4 +/- 26.8,2166.7 +/- 41.9,-0.4,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_S121E_cluster3.pdb
MyoHead_60_L107T_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386489-MyoHead_60_L107T_S121E,7,4,-77.3 +/- 3.6,14,8.9 +/- 0.2,-73.8 +/- 3.1,-172.5 +/- 28.1,8.1 +/- 5.1,228.0 +/- 60.4,2001.6 +/- 16.5,0.1,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_S121E_cluster4.pdb
MyoHead_60_L107T_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386489-MyoHead_60_L107T_S121E,6,5,-77.0 +/- 4.6,20,8.5 +/- 0.0,-79.2 +/- 3.8,-179.1 +/- 12.6,11.8 +/- 2.5,262.6 +/- 35.6,1839.4 +/- 70.0,0.2,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_S121E_cluster5.pdb
MyoHead_60_V117Y_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386522-MyoHead_60_V117Y_S121E,1,0,-137.3 +/- 3.6,52,0.4 +/- 0.3,-106.6 +/- 9.4,-300.1 +/- 26.5,12.0 +/- 3.5,173.3 +/- 60.6,2416.2 +/- 145.7,-1.9,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_S121E_cluster0.pdb
MyoHead_60_V117Y_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386522-MyoHead_60_V117Y_S121E,9,1,-125.8 +/- 7.6,6,9.0 +/- 0.2,-106.4 +/- 5.3,-330.5 +/- 8.1,24.1 +/- 2.1,225.7 +/- 29.8,2290.2 +/- 85.0,-1.2,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_S121E_cluster1.pdb
MyoHead_60_V117Y_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386522-MyoHead_60_V117Y_S121E,8,2,-112.9 +/- 2.1,6,7.9 +/- 0.2,-87.4 +/- 7.1,-306.5 +/- 37.1,19.9 +/- 2.7,158.8 +/- 39.9,2162.1 +/- 69.5,-0.5,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_S121E_cluster2.pdb
MyoHead_60_V117Y_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386522-MyoHead_60_V117Y_S121E,2,3,-108.9 +/- 5.1,32,6.5 +/- 0.1,-101.5 +/- 2.7,-284.8 +/- 45.7,24.6 +/- 4.0,248.8 +/- 40.5,2314.0 +/- 64.2,-0.2,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_S121E_cluster3.pdb
MyoHead_60_V117Y_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386522-MyoHead_60_V117Y_S121E,3,4,-106.4 +/- 2.7,23,2.3 +/- 0.1,-88.4 +/- 2.6,-263.0 +/- 16.6,11.6 +/- 6.1,230.4 +/- 48.7,2055.1 +/- 102.0,-0.1,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_S121E_cluster4.pdb
MyoHead_60_V117Y_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386522-MyoHead_60_V117Y_S121E,4,5,-103.2 +/- 3.7,23,7.8 +/- 0.1,-94.2 +/- 4.0,-238.5 +/- 25.8,21.9 +/- 4.7,167.6 +/- 19.4,2176.9 +/- 47.4,0.1,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_S121E_cluster5.pdb
MyoHead_60_V117Y_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386523-MyoHead_60_V117Y_None,10,0,-92.8 +/- 7.2,5,1.5 +/- 0.8,-85.8 +/- 10.6,-170.9 +/- 54.0,7.2 +/- 4.0,199.5 +/- 25.3,2186.1 +/- 189.9,-1.7,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_None_cluster0.pdb
MyoHead_60_V117Y_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386523-MyoHead_60_V117Y_None,1,1,-90.5 +/- 1.7,34,9.3 +/- 0.2,-81.3 +/- 4.9,-200.6 +/- 23.3,18.7 +/- 2.4,121.7 +/- 37.5,1921.1 +/- 41.8,-1.4,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_None_cluster1.pdb
MyoHead_60_V117Y_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386523-MyoHead_60_V117Y_None,4,2,-84.5 +/- 4.0,19,7.0 +/- 0.4,-83.4 +/- 10.2,-148.0 +/- 34.4,5.1 +/- 1.6,233.5 +/- 28.6,2195.5 +/- 109.4,-0.7,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_None_cluster2.pdb
MyoHead_60_V117Y_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386523-MyoHead_60_V117Y_None,9,3,-82.7 +/- 7.8,5,8.1 +/- 0.2,-72.2 +/- 4.4,-143.4 +/- 24.1,0.3 +/- 1.7,178.4 +/- 44.5,1856.9 +/- 119.2,-0.5,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_None_cluster3.pdb
